Entity,Code,Year,Annual change in population,Annual population change (Projected)
Egypt,EGY,1969,813297,
Egypt,EGY,1970,812371,
Egypt,EGY,1971,809380,
Egypt,EGY,1972,824957,
Egypt,EGY,1973,843717,
Egypt,EGY,1974,867623,
Egypt,EGY,1975,905659,
Egypt,EGY,1976,920232,
Egypt,EGY,1977,953320,
Egypt,EGY,1978,1012559,
Egypt,EGY,1979,1057198,
Egypt,EGY,1980,1131778,
Egypt,EGY,1981,1196813,
Egypt,EGY,1982,1260386,
Egypt,EGY,1983,1378789,
Egypt,EGY,1984,1460935,
Egypt,EGY,1985,1487638,
Egypt,EGY,1986,1471322,
Egypt,EGY,1987,1468140,
Egypt,EGY,1988,1513244,
Egypt,EGY,1989,1522961,
Egypt,EGY,1990,1685984,
Egypt,EGY,1991,1632376,
Egypt,EGY,1992,1451662,
Egypt,EGY,1993,1435018,
Egypt,EGY,1994,1369915,
Egypt,EGY,1995,1367025,
Egypt,EGY,1996,1375424,
Egypt,EGY,1997,1403693,
Egypt,EGY,1998,1511559,
Egypt,EGY,1999,1577656,
Egypt,EGY,2000,1562334,
Egypt,EGY,2001,1568748,
Egypt,EGY,2002,1587105,
Egypt,EGY,2003,1614408,
Egypt,EGY,2004,1623893,
Egypt,EGY,2005,1623571,
Egypt,EGY,2006,1599392,
Egypt,EGY,2007,1575820,
Egypt,EGY,2008,1588567,
Egypt,EGY,2009,1636844,
Egypt,EGY,2010,1694438,
Egypt,EGY,2011,1896993,
Egypt,EGY,2012,2067934,
Egypt,EGY,2013,2172551,
Egypt,EGY,2014,2195104,
Egypt,EGY,2015,2068679,
Egypt,EGY,2016,2047249,
Egypt,EGY,2017,2051472,
Egypt,EGY,2018,1986037,
Egypt,EGY,2019,1871067,
Egypt,EGY,2020,1761959,
Egypt,EGY,2021,1641887,
Egypt,EGY,2022,1661247,
Egypt,EGY,2023,1917520,
Egypt,EGY,2024,,2002484
Egypt,EGY,2025,,1827739
Egypt,EGY,2026,,1735183
Egypt,EGY,2027,,1746442
Egypt,EGY,2028,,1760835
Egypt,EGY,2029,,1764601
Egypt,EGY,2030,,1766265
Egypt,EGY,2031,,1772934
Egypt,EGY,2032,,1782828
Egypt,EGY,2033,,1790528
Egypt,EGY,2034,,1802225
Egypt,EGY,2035,,1809372
Egypt,EGY,2036,,1816053
Egypt,EGY,2037,,1825437
Egypt,EGY,2038,,1827135
Egypt,EGY,2039,,1827433
Egypt,EGY,2040,,1820394
Egypt,EGY,2041,,1804892
Egypt,EGY,2042,,1782230
Egypt,EGY,2043,,1746872
Egypt,EGY,2044,,1707676
Egypt,EGY,2045,,1663859
Egypt,EGY,2046,,1616761
Egypt,EGY,2047,,1578452
Egypt,EGY,2048,,1542988
Egypt,EGY,2049,,1504223
Egypt,EGY,2050,,1468583
Egypt,EGY,2051,,1433341
Egypt,EGY,2052,,1405438
Egypt,EGY,2053,,1380982
Egypt,EGY,2054,,1353866
Egypt,EGY,2055,,1327858
Egypt,EGY,2056,,1303473
Egypt,EGY,2057,,1282376
Egypt,EGY,2058,,1261569
Egypt,EGY,2059,,1243361
Egypt,EGY,2060,,1222749
Egypt,EGY,2061,,1201772
Egypt,EGY,2062,,1182987
Egypt,EGY,2063,,1168662
Egypt,EGY,2064,,1154228
Egypt,EGY,2065,,1124593
Egypt,EGY,2066,,1098150
Egypt,EGY,2067,,1079586
Egypt,EGY,2068,,1056307
Egypt,EGY,2069,,1029656
Egypt,EGY,2070,,999537
Egypt,EGY,2071,,971673
Egypt,EGY,2072,,944840
Egypt,EGY,2073,,911859
Egypt,EGY,2074,,880235
Egypt,EGY,2075,,853423
Egypt,EGY,2076,,824603
Egypt,EGY,2077,,791285
Egypt,EGY,2078,,756757
Egypt,EGY,2079,,727343
Egypt,EGY,2080,,690196
Egypt,EGY,2081,,654919
Egypt,EGY,2082,,624527
Egypt,EGY,2083,,592013
Egypt,EGY,2084,,563312
Egypt,EGY,2085,,531194
Egypt,EGY,2086,,502085
Egypt,EGY,2087,,479522
Egypt,EGY,2088,,451540
Egypt,EGY,2089,,418309
Egypt,EGY,2090,,389870
Egypt,EGY,2091,,368087
Egypt,EGY,2092,,343662
Egypt,EGY,2093,,317881
Egypt,EGY,2094,,290370
Egypt,EGY,2095,,257825
Egypt,EGY,2096,,222636
Egypt,EGY,2097,,187296
Egypt,EGY,2098,,162923
Egypt,EGY,2099,,136455
Egypt,EGY,2100,,107860
El Salvador,SLV,1951,51796,
El Salvador,SLV,1952,52651,
El Salvador,SLV,1953,54021,
El Salvador,SLV,1954,55851,
El Salvador,SLV,1955,58766,
El Salvador,SLV,1956,61581,
El Salvador,SLV,1957,64335,
El Salvador,SLV,1958,66156,
El Salvador,SLV,1959,68869,
El Salvador,SLV,1960,73909,
El Salvador,SLV,1961,78574,
El Salvador,SLV,1962,79189,
El Salvador,SLV,1963,79467,
El Salvador,SLV,1964,83215,
El Salvador,SLV,1965,87581,
El Salvador,SLV,1966,91488,
El Salvador,SLV,1967,94230,
El Salvador,SLV,1968,95583,
El Salvador,SLV,1969,95713,
El Salvador,SLV,1970,92311,
El Salvador,SLV,1971,88732,
El Salvador,SLV,1972,89304,
El Salvador,SLV,1973,91238,
El Salvador,SLV,1974,91602,
El Salvador,SLV,1975,90776,
El Salvador,SLV,1976,89861,
El Salvador,SLV,1977,90947,
El Salvador,SLV,1978,92867,
El Salvador,SLV,1979,86263,
El Salvador,SLV,1980,59988,
El Salvador,SLV,1981,30225,
El Salvador,SLV,1982,51876,
El Salvador,SLV,1983,84890,
El Salvador,SLV,1984,90635,
El Salvador,SLV,1985,96700,
El Salvador,SLV,1986,98069,
El Salvador,SLV,1987,99671,
El Salvador,SLV,1988,103385,
El Salvador,SLV,1989,103149,
El Salvador,SLV,1990,100751,
El Salvador,SLV,1991,95353,
El Salvador,SLV,1992,90530,
El Salvador,SLV,1993,74348,
El Salvador,SLV,1994,54179,
El Salvador,SLV,1995,47997,
El Salvador,SLV,1996,43151,
El Salvador,SLV,1997,39292,
El Salvador,SLV,1998,36208,
El Salvador,SLV,1999,33122,
El Salvador,SLV,2000,29455,
El Salvador,SLV,2001,24695,
El Salvador,SLV,2002,18571,
El Salvador,SLV,2003,11968,
El Salvador,SLV,2004,6076,
El Salvador,SLV,2005,910,
El Salvador,SLV,2006,-3262,
El Salvador,SLV,2007,7499,
El Salvador,SLV,2008,19482,
El Salvador,SLV,2009,18982,
El Salvador,SLV,2010,19969,
El Salvador,SLV,2011,21875,
El Salvador,SLV,2012,23849,
El Salvador,SLV,2013,24868,
El Salvador,SLV,2014,24107,
El Salvador,SLV,2015,20723,
El Salvador,SLV,2016,17133,
El Salvador,SLV,2017,12730,
El Salvador,SLV,2018,6265,
El Salvador,SLV,2019,2513,
El Salvador,SLV,2020,12363,
El Salvador,SLV,2021,21101,
El Salvador,SLV,2022,24536,
El Salvador,SLV,2023,29313,
El Salvador,SLV,2024,,28568
El Salvador,SLV,2025,,27309
El Salvador,SLV,2026,,25749
El Salvador,SLV,2027,,25189
El Salvador,SLV,2028,,24494
El Salvador,SLV,2029,,23482
El Salvador,SLV,2030,,21787
El Salvador,SLV,2031,,20199
El Salvador,SLV,2032,,19388
El Salvador,SLV,2033,,18869
El Salvador,SLV,2034,,17526
El Salvador,SLV,2035,,15997
El Salvador,SLV,2036,,15146
El Salvador,SLV,2037,,13689
El Salvador,SLV,2038,,12800
El Salvador,SLV,2039,,11353
El Salvador,SLV,2040,,9582
El Salvador,SLV,2041,,8539
El Salvador,SLV,2042,,6920
El Salvador,SLV,2043,,5677
El Salvador,SLV,2044,,3863
El Salvador,SLV,2045,,2280
El Salvador,SLV,2046,,1374
El Salvador,SLV,2047,,429
El Salvador,SLV,2048,,-611
El Salvador,SLV,2049,,-2464
El Salvador,SLV,2050,,-3415
El Salvador,SLV,2051,,-4763
El Salvador,SLV,2052,,-6261
El Salvador,SLV,2053,,-7074
El Salvador,SLV,2054,,-9235
El Salvador,SLV,2055,,-11269
El Salvador,SLV,2056,,-12533
El Salvador,SLV,2057,,-13647
El Salvador,SLV,2058,,-13880
El Salvador,SLV,2059,,-14406
El Salvador,SLV,2060,,-16080
El Salvador,SLV,2061,,-17099
El Salvador,SLV,2062,,-17987
El Salvador,SLV,2063,,-19587
El Salvador,SLV,2064,,-21175
El Salvador,SLV,2065,,-22493
El Salvador,SLV,2066,,-23201
El Salvador,SLV,2067,,-23849
El Salvador,SLV,2068,,-25228
El Salvador,SLV,2069,,-26402
El Salvador,SLV,2070,,-27333
El Salvador,SLV,2071,,-28184
El Salvador,SLV,2072,,-28796
El Salvador,SLV,2073,,-31044
El Salvador,SLV,2074,,-32663
El Salvador,SLV,2075,,-33260
El Salvador,SLV,2076,,-35285
El Salvador,SLV,2077,,-36916
El Salvador,SLV,2078,,-38070
El Salvador,SLV,2079,,-39593
El Salvador,SLV,2080,,-41005
El Salvador,SLV,2081,,-42044
El Salvador,SLV,2082,,-42802
El Salvador,SLV,2083,,-43653
El Salvador,SLV,2084,,-44923
El Salvador,SLV,2085,,-45883
El Salvador,SLV,2086,,-46240
El Salvador,SLV,2087,,-46567
El Salvador,SLV,2088,,-46654
El Salvador,SLV,2089,,-46847
El Salvador,SLV,2090,,-47045
El Salvador,SLV,2091,,-46974
El Salvador,SLV,2092,,-46884
El Salvador,SLV,2093,,-46804
El Salvador,SLV,2094,,-46851
El Salvador,SLV,2095,,-46805
El Salvador,SLV,2096,,-46490
El Salvador,SLV,2097,,-45621
El Salvador,SLV,2098,,-44788
El Salvador,SLV,2099,,-44269
El Salvador,SLV,2100,,-43661
Equatorial Guinea,GNQ,1951,4058,
Equatorial Guinea,GNQ,1952,4062,
Equatorial Guinea,GNQ,1953,4115,
Equatorial Guinea,GNQ,1954,4180,
Equatorial Guinea,GNQ,1955,4243,
Equatorial Guinea,GNQ,1956,4306,
Equatorial Guinea,GNQ,1957,4397,
Equatorial Guinea,GNQ,1958,4466,
Equatorial Guinea,GNQ,1959,4606,
Equatorial Guinea,GNQ,1960,4810,
Equatorial Guinea,GNQ,1961,5094,
Equatorial Guinea,GNQ,1962,5387,
Equatorial Guinea,GNQ,1963,5680,
Equatorial Guinea,GNQ,1964,5980,
Equatorial Guinea,GNQ,1965,6294,
Equatorial Guinea,GNQ,1966,6620,
Equatorial Guinea,GNQ,1967,6946,
Equatorial Guinea,GNQ,1968,7039,
Equatorial Guinea,GNQ,1969,3672,
Equatorial Guinea,GNQ,1970,-1710,
Equatorial Guinea,GNQ,1971,-4869,
Equatorial Guinea,GNQ,1972,-6472,
Equatorial Guinea,GNQ,1973,-7181,
Equatorial Guinea,GNQ,1974,-7336,
Equatorial Guinea,GNQ,1975,-7045,
Equatorial Guinea,GNQ,1976,-6870,
Equatorial Guinea,GNQ,1977,-4258,
Equatorial Guinea,GNQ,1978,-250,
Equatorial Guinea,GNQ,1979,3314,
Equatorial Guinea,GNQ,1980,8804,
Equatorial Guinea,GNQ,1981,14610,
Equatorial Guinea,GNQ,1982,18964,
Equatorial Guinea,GNQ,1983,21203,
Equatorial Guinea,GNQ,1984,21476,
Equatorial Guinea,GNQ,1985,20648,
Equatorial Guinea,GNQ,1986,19187,
Equatorial Guinea,GNQ,1987,17789,
Equatorial Guinea,GNQ,1988,17130,
Equatorial Guinea,GNQ,1989,17162,
Equatorial Guinea,GNQ,1990,17468,
Equatorial Guinea,GNQ,1991,17931,
Equatorial Guinea,GNQ,1992,18555,
Equatorial Guinea,GNQ,1993,19255,
Equatorial Guinea,GNQ,1994,20118,
Equatorial Guinea,GNQ,1995,21126,
Equatorial Guinea,GNQ,1996,22222,
Equatorial Guinea,GNQ,1997,23401,
Equatorial Guinea,GNQ,1998,24581,
Equatorial Guinea,GNQ,1999,25744,
Equatorial Guinea,GNQ,2000,36065,
Equatorial Guinea,GNQ,2001,46549,
Equatorial Guinea,GNQ,2002,48132,
Equatorial Guinea,GNQ,2003,49899,
Equatorial Guinea,GNQ,2004,52057,
Equatorial Guinea,GNQ,2005,47446,
Equatorial Guinea,GNQ,2006,42979,
Equatorial Guinea,GNQ,2007,45704,
Equatorial Guinea,GNQ,2008,48485,
Equatorial Guinea,GNQ,2009,51145,
Equatorial Guinea,GNQ,2010,53414,
Equatorial Guinea,GNQ,2011,52746,
Equatorial Guinea,GNQ,2012,51642,
Equatorial Guinea,GNQ,2013,52735,
Equatorial Guinea,GNQ,2014,53609,
Equatorial Guinea,GNQ,2015,54096,
Equatorial Guinea,GNQ,2016,54267,
Equatorial Guinea,GNQ,2017,54209,
Equatorial Guinea,GNQ,2018,54024,
Equatorial Guinea,GNQ,2019,53759,
Equatorial Guinea,GNQ,2020,46295,
Equatorial Guinea,GNQ,2021,42317,
Equatorial Guinea,GNQ,2022,44753,
Equatorial Guinea,GNQ,2023,44007,
Equatorial Guinea,GNQ,2024,,44967
Equatorial Guinea,GNQ,2025,,45913
Equatorial Guinea,GNQ,2026,,46036
Equatorial Guinea,GNQ,2027,,46286
Equatorial Guinea,GNQ,2028,,46504
Equatorial Guinea,GNQ,2029,,46446
Equatorial Guinea,GNQ,2030,,46735
Equatorial Guinea,GNQ,2031,,47644
Equatorial Guinea,GNQ,2032,,48947
Equatorial Guinea,GNQ,2033,,48966
Equatorial Guinea,GNQ,2034,,48856
Equatorial Guinea,GNQ,2035,,49418
Equatorial Guinea,GNQ,2036,,49617
Equatorial Guinea,GNQ,2037,,50073
Equatorial Guinea,GNQ,2038,,50890
Equatorial Guinea,GNQ,2039,,50573
Equatorial Guinea,GNQ,2040,,50160
Equatorial Guinea,GNQ,2041,,49902
Equatorial Guinea,GNQ,2042,,49287
Equatorial Guinea,GNQ,2043,,49005
Equatorial Guinea,GNQ,2044,,48742
Equatorial Guinea,GNQ,2045,,48716
Equatorial Guinea,GNQ,2046,,47862
Equatorial Guinea,GNQ,2047,,46461
Equatorial Guinea,GNQ,2048,,45930
Equatorial Guinea,GNQ,2049,,46146
Equatorial Guinea,GNQ,2050,,46093
Equatorial Guinea,GNQ,2051,,46407
Equatorial Guinea,GNQ,2052,,46959
Equatorial Guinea,GNQ,2053,,47147
Equatorial Guinea,GNQ,2054,,47400
Equatorial Guinea,GNQ,2055,,47493
Equatorial Guinea,GNQ,2056,,46774
Equatorial Guinea,GNQ,2057,,46200
Equatorial Guinea,GNQ,2058,,46805
Equatorial Guinea,GNQ,2059,,46603
Equatorial Guinea,GNQ,2060,,45016
Equatorial Guinea,GNQ,2061,,43981
Equatorial Guinea,GNQ,2062,,43248
Equatorial Guinea,GNQ,2063,,42865
Equatorial Guinea,GNQ,2064,,43490
Equatorial Guinea,GNQ,2065,,43826
Equatorial Guinea,GNQ,2066,,42799
Equatorial Guinea,GNQ,2067,,41713
Equatorial Guinea,GNQ,2068,,40728
Equatorial Guinea,GNQ,2069,,41040
Equatorial Guinea,GNQ,2070,,42030
Equatorial Guinea,GNQ,2071,,41360
Equatorial Guinea,GNQ,2072,,40824
Equatorial Guinea,GNQ,2073,,40629
Equatorial Guinea,GNQ,2074,,40326
Equatorial Guinea,GNQ,2075,,40758
Equatorial Guinea,GNQ,2076,,40993
Equatorial Guinea,GNQ,2077,,39607
Equatorial Guinea,GNQ,2078,,37879
Equatorial Guinea,GNQ,2079,,37747
Equatorial Guinea,GNQ,2080,,36829
Equatorial Guinea,GNQ,2081,,35234
Equatorial Guinea,GNQ,2082,,33982
Equatorial Guinea,GNQ,2083,,32796
Equatorial Guinea,GNQ,2084,,33500
Equatorial Guinea,GNQ,2085,,32600
Equatorial Guinea,GNQ,2086,,30410
Equatorial Guinea,GNQ,2087,,30142
Equatorial Guinea,GNQ,2088,,30469
Equatorial Guinea,GNQ,2089,,30605
Equatorial Guinea,GNQ,2090,,28918
Equatorial Guinea,GNQ,2091,,26579
Equatorial Guinea,GNQ,2092,,26625
Equatorial Guinea,GNQ,2093,,27396
Equatorial Guinea,GNQ,2094,,27419
Equatorial Guinea,GNQ,2095,,26482
Equatorial Guinea,GNQ,2096,,24609
Equatorial Guinea,GNQ,2097,,23771
Equatorial Guinea,GNQ,2098,,23547
Equatorial Guinea,GNQ,2099,,22753
Equatorial Guinea,GNQ,2100,,22176
Eritrea,ERI,1951,12155,
Eritrea,ERI,1952,13317,
Eritrea,ERI,1953,14356,
Eritrea,ERI,1954,15322,
Eritrea,ERI,1955,16215,
Eritrea,ERI,1956,17176,
Eritrea,ERI,1957,15386,
Eritrea,ERI,1958,13788,
Eritrea,ERI,1959,17967,
Eritrea,ERI,1960,21996,
Eritrea,ERI,1961,23018,
Eritrea,ERI,1962,24213,
Eritrea,ERI,1963,25307,
Eritrea,ERI,1964,26197,
Eritrea,ERI,1965,27044,
Eritrea,ERI,1966,26622,
Eritrea,ERI,1967,27386,
Eritrea,ERI,1968,29397,
Eritrea,ERI,1969,30263,
Eritrea,ERI,1970,31452,
Eritrea,ERI,1971,32703,
Eritrea,ERI,1972,33088,
Eritrea,ERI,1973,33429,
Eritrea,ERI,1974,33010,
Eritrea,ERI,1975,32531,
Eritrea,ERI,1976,35593,
Eritrea,ERI,1977,38756,
Eritrea,ERI,1978,39815,
Eritrea,ERI,1979,40950,
Eritrea,ERI,1980,42468,
Eritrea,ERI,1981,44146,
Eritrea,ERI,1982,45519,
Eritrea,ERI,1983,40698,
Eritrea,ERI,1984,35573,
Eritrea,ERI,1985,36076,
Eritrea,ERI,1986,37357,
Eritrea,ERI,1987,43503,
Eritrea,ERI,1988,49592,
Eritrea,ERI,1989,48757,
Eritrea,ERI,1990,45728,
Eritrea,ERI,1991,-113174,
Eritrea,ERI,1992,-120825,
Eritrea,ERI,1993,57267,
Eritrea,ERI,1994,57902,
Eritrea,ERI,1995,111354,
Eritrea,ERI,1996,103191,
Eritrea,ERI,1997,23682,
Eritrea,ERI,1998,28277,
Eritrea,ERI,1999,32362,
Eritrea,ERI,2000,34251,
Eritrea,ERI,2001,65047,
Eritrea,ERI,2002,80898,
Eritrea,ERI,2003,100925,
Eritrea,ERI,2004,104382,
Eritrea,ERI,2005,62927,
Eritrea,ERI,2006,42286,
Eritrea,ERI,2007,39725,
Eritrea,ERI,2008,73105,
Eritrea,ERI,2009,71556,
Eritrea,ERI,2010,57297,
Eritrea,ERI,2011,53309,
Eritrea,ERI,2012,38505,
Eritrea,ERI,2013,37369,
Eritrea,ERI,2014,20801,
Eritrea,ERI,2015,10386,
Eritrea,ERI,2016,19146,
Eritrea,ERI,2017,25650,
Eritrea,ERI,2018,42413,
Eritrea,ERI,2019,47431,
Eritrea,ERI,2020,51083,
Eritrea,ERI,2021,58908,
Eritrea,ERI,2022,59265,
Eritrea,ERI,2023,60941,
Eritrea,ERI,2024,,65219
Eritrea,ERI,2025,,71393
Eritrea,ERI,2026,,75664
Eritrea,ERI,2027,,77708
Eritrea,ERI,2028,,79767
Eritrea,ERI,2029,,80333
Eritrea,ERI,2030,,82203
Eritrea,ERI,2031,,82368
Eritrea,ERI,2032,,81469
Eritrea,ERI,2033,,82994
Eritrea,ERI,2034,,85226
Eritrea,ERI,2035,,86188
Eritrea,ERI,2036,,88839
Eritrea,ERI,2037,,92181
Eritrea,ERI,2038,,90407
Eritrea,ERI,2039,,88128
Eritrea,ERI,2040,,88200
Eritrea,ERI,2041,,85813
Eritrea,ERI,2042,,84817
Eritrea,ERI,2043,,84959
Eritrea,ERI,2044,,83602
Eritrea,ERI,2045,,84898
Eritrea,ERI,2046,,83207
Eritrea,ERI,2047,,80524
Eritrea,ERI,2048,,81051
Eritrea,ERI,2049,,79810
Eritrea,ERI,2050,,78705
Eritrea,ERI,2051,,79680
Eritrea,ERI,2052,,82326
Eritrea,ERI,2053,,83124
Eritrea,ERI,2054,,77629
Eritrea,ERI,2055,,76414
Eritrea,ERI,2056,,74954
Eritrea,ERI,2057,,73768
Eritrea,ERI,2058,,77674
Eritrea,ERI,2059,,78176
Eritrea,ERI,2060,,78550
Eritrea,ERI,2061,,78541
Eritrea,ERI,2062,,75433
Eritrea,ERI,2063,,76939
Eritrea,ERI,2064,,74813
Eritrea,ERI,2065,,68155
Eritrea,ERI,2066,,70156
Eritrea,ERI,2067,,70335
Eritrea,ERI,2068,,68768
Eritrea,ERI,2069,,67682
Eritrea,ERI,2070,,64986
Eritrea,ERI,2071,,63042
Eritrea,ERI,2072,,61638
Eritrea,ERI,2073,,62310
Eritrea,ERI,2074,,58609
Eritrea,ERI,2075,,57751
Eritrea,ERI,2076,,58136
Eritrea,ERI,2077,,54935
Eritrea,ERI,2078,,54165
Eritrea,ERI,2079,,51440
Eritrea,ERI,2080,,52529
Eritrea,ERI,2081,,47545
Eritrea,ERI,2082,,41906
Eritrea,ERI,2083,,43545
Eritrea,ERI,2084,,44791
Eritrea,ERI,2085,,46224
Eritrea,ERI,2086,,44178
Eritrea,ERI,2087,,39420
Eritrea,ERI,2088,,36584
Eritrea,ERI,2089,,35277
Eritrea,ERI,2090,,34164
Eritrea,ERI,2091,,32248
Eritrea,ERI,2092,,32459
Eritrea,ERI,2093,,30252
Eritrea,ERI,2094,,25592
Eritrea,ERI,2095,,25853
Eritrea,ERI,2096,,23962
Eritrea,ERI,2097,,22106
Eritrea,ERI,2098,,22516
Eritrea,ERI,2099,,23623
Eritrea,ERI,2100,,23416
Estonia,EST,1951,14150,
Estonia,EST,1952,13682,
Estonia,EST,1953,12766,
Estonia,EST,1954,12167,
Estonia,EST,1955,12067,
Estonia,EST,1956,11288,
Estonia,EST,1957,10619,
Estonia,EST,1958,11625,
Estonia,EST,1959,9532,
Estonia,EST,1960,10522,
Estonia,EST,1961,14704,
Estonia,EST,1962,14465,
Estonia,EST,1963,14121,
Estonia,EST,1964,14587,
Estonia,EST,1965,14466,
Estonia,EST,1966,13638,
Estonia,EST,1967,13614,
Estonia,EST,1968,14249,
Estonia,EST,1969,14388,
Estonia,EST,1970,13176,
Estonia,EST,1971,12651,
Estonia,EST,1972,12694,
Estonia,EST,1973,12127,
Estonia,EST,1974,12208,
Estonia,EST,1975,11954,
Estonia,EST,1976,11362,
Estonia,EST,1977,11703,
Estonia,EST,1978,11657,
Estonia,EST,1979,9792,
Estonia,EST,1980,8445,
Estonia,EST,1981,8878,
Estonia,EST,1982,9568,
Estonia,EST,1983,10336,
Estonia,EST,1984,10366,
Estonia,EST,1985,9668,
Estonia,EST,1986,10313,
Estonia,EST,1987,11664,
Estonia,EST,1988,11843,
Estonia,EST,1989,8489,
Estonia,EST,1990,2719,
Estonia,EST,1991,-4929,
Estonia,EST,1992,-25166,
Estonia,EST,1993,-35870,
Estonia,EST,1994,-28628,
Estonia,EST,1995,-22942,
Estonia,EST,1996,-18119,
Estonia,EST,1997,-13161,
Estonia,EST,1998,-10288,
Estonia,EST,1999,-7628,
Estonia,EST,2000,-6577,
Estonia,EST,2001,-8827,
Estonia,EST,2002,-8736,
Estonia,EST,2003,-8589,
Estonia,EST,2004,-8167,
Estonia,EST,2005,-7835,
Estonia,EST,2006,-7962,
Estonia,EST,2007,-6176,
Estonia,EST,2008,-3631,
Estonia,EST,2009,-2550,
Estonia,EST,2010,-3078,
Estonia,EST,2011,-4084,
Estonia,EST,2012,-4751,
Estonia,EST,2013,-4695,
Estonia,EST,2014,-3463,
Estonia,EST,2015,123,
Estonia,EST,2016,1270,
Estonia,EST,2017,1580,
Estonia,EST,2018,4542,
Estonia,EST,2019,4850,
Estonia,EST,2020,2853,
Estonia,EST,2021,2075,
Estonia,EST,2022,18343,
Estonia,EST,2023,17102,
Estonia,EST,2024,,-6647
Estonia,EST,2025,,-16312
Estonia,EST,2026,,-13173
Estonia,EST,2027,,-7095
Estonia,EST,2028,,-7097
Estonia,EST,2029,,-7064
Estonia,EST,2030,,-7029
Estonia,EST,2031,,-7051
Estonia,EST,2032,,-7008
Estonia,EST,2033,,-6920
Estonia,EST,2034,,-6827
Estonia,EST,2035,,-6703
Estonia,EST,2036,,-6567
Estonia,EST,2037,,-6434
Estonia,EST,2038,,-6256
Estonia,EST,2039,,-6144
Estonia,EST,2040,,-6075
Estonia,EST,2041,,-6062
Estonia,EST,2042,,-6094
Estonia,EST,2043,,-6090
Estonia,EST,2044,,-6151
Estonia,EST,2045,,-6210
Estonia,EST,2046,,-6232
Estonia,EST,2047,,-6297
Estonia,EST,2048,,-6302
Estonia,EST,2049,,-6441
Estonia,EST,2050,,-6650
Estonia,EST,2051,,-6790
Estonia,EST,2052,,-6895
Estonia,EST,2053,,-7003
Estonia,EST,2054,,-7143
Estonia,EST,2055,,-7325
Estonia,EST,2056,,-7511
Estonia,EST,2057,,-7595
Estonia,EST,2058,,-7720
Estonia,EST,2059,,-7832
Estonia,EST,2060,,-7979
Estonia,EST,2061,,-8093
Estonia,EST,2062,,-8076
Estonia,EST,2063,,-8076
Estonia,EST,2064,,-8090
Estonia,EST,2065,,-8094
Estonia,EST,2066,,-8058
Estonia,EST,2067,,-8036
Estonia,EST,2068,,-7998
Estonia,EST,2069,,-7977
Estonia,EST,2070,,-7991
Estonia,EST,2071,,-7943
Estonia,EST,2072,,-7821
Estonia,EST,2073,,-7731
Estonia,EST,2074,,-7635
Estonia,EST,2075,,-7511
Estonia,EST,2076,,-7401
Estonia,EST,2077,,-7367
Estonia,EST,2078,,-7314
Estonia,EST,2079,,-7213
Estonia,EST,2080,,-7086
Estonia,EST,2081,,-6927
Estonia,EST,2082,,-6833
Estonia,EST,2083,,-6797
Estonia,EST,2084,,-6740
Estonia,EST,2085,,-6578
Estonia,EST,2086,,-6384
Estonia,EST,2087,,-6238
Estonia,EST,2088,,-5999
Estonia,EST,2089,,-5842
Estonia,EST,2090,,-5756
Estonia,EST,2091,,-5656
Estonia,EST,2092,,-5562
Estonia,EST,2093,,-5539
Estonia,EST,2094,,-5520
Estonia,EST,2095,,-5525
Estonia,EST,2096,,-5564
Estonia,EST,2097,,-5511
Estonia,EST,2098,,-5439
Estonia,EST,2099,,-5475
Estonia,EST,2100,,-5566
Eswatini,SWZ,1951,6948,
Eswatini,SWZ,1952,7019,
Eswatini,SWZ,1953,7105,
Eswatini,SWZ,1954,7201,
Eswatini,SWZ,1955,7279,
Eswatini,SWZ,1956,7398,
Eswatini,SWZ,1957,7511,
Eswatini,SWZ,1958,7639,
Eswatini,SWZ,1959,7751,
Eswatini,SWZ,1960,7818,
Eswatini,SWZ,1961,7926,
Eswatini,SWZ,1962,8111,
Eswatini,SWZ,1963,8392,
Eswatini,SWZ,1964,8892,
Eswatini,SWZ,1965,9682,
Eswatini,SWZ,1966,10431,
Eswatini,SWZ,1967,10271,
Eswatini,SWZ,1968,10110,
Eswatini,SWZ,1969,10730,
Eswatini,SWZ,1970,11339,
Eswatini,SWZ,1971,11969,
Eswatini,SWZ,1972,12599,
Eswatini,SWZ,1973,13252,
Eswatini,SWZ,1974,13961,
Eswatini,SWZ,1975,14671,
Eswatini,SWZ,1976,15664,
Eswatini,SWZ,1977,17014,
Eswatini,SWZ,1978,18093,
Eswatini,SWZ,1979,18762,
Eswatini,SWZ,1980,19449,
Eswatini,SWZ,1981,20159,
Eswatini,SWZ,1982,20840,
Eswatini,SWZ,1983,21302,
Eswatini,SWZ,1984,21832,
Eswatini,SWZ,1985,25414,
Eswatini,SWZ,1986,28532,
Eswatini,SWZ,1987,29076,
Eswatini,SWZ,1988,35994,
Eswatini,SWZ,1989,38004,
Eswatini,SWZ,1990,34626,
Eswatini,SWZ,1991,35757,
Eswatini,SWZ,1992,35233,
Eswatini,SWZ,1993,27901,
Eswatini,SWZ,1994,-106,
Eswatini,SWZ,1995,-782,
Eswatini,SWZ,1996,19408,
Eswatini,SWZ,1997,16800,
Eswatini,SWZ,1998,13010,
Eswatini,SWZ,1999,11128,
Eswatini,SWZ,2000,10643,
Eswatini,SWZ,2001,9638,
Eswatini,SWZ,2002,8390,
Eswatini,SWZ,2003,7250,
