Entity,Code,Year,Deaths,Projected deaths (Projected),Births,Projected births (Projected)
Azerbaijan,AZE,2047,,116739,,119792
Azerbaijan,AZE,2048,,118061,,118528
Azerbaijan,AZE,2049,,119254,,117165
Azerbaijan,AZE,2050,,120248,,115752
Azerbaijan,AZE,2051,,121143,,114341
Azerbaijan,AZE,2052,,122051,,112953
Azerbaijan,AZE,2053,,122859,,111612
Azerbaijan,AZE,2054,,123509,,110293
Azerbaijan,AZE,2055,,124130,,108921
Azerbaijan,AZE,2056,,124833,,107837
Azerbaijan,AZE,2057,,125497,,107094
Azerbaijan,AZE,2058,,126094,,106444
Azerbaijan,AZE,2059,,126845,,106239
Azerbaijan,AZE,2060,,127546,,106087
Azerbaijan,AZE,2061,,128373,,105990
Azerbaijan,AZE,2062,,129188,,106184
Azerbaijan,AZE,2063,,130142,,106356
Azerbaijan,AZE,2064,,131098,,106581
Azerbaijan,AZE,2065,,132090,,107005
Azerbaijan,AZE,2066,,133058,,107211
Azerbaijan,AZE,2067,,134129,,107464
Azerbaijan,AZE,2068,,135120,,107481
Azerbaijan,AZE,2069,,135941,,107383
Azerbaijan,AZE,2070,,136790,,107102
Azerbaijan,AZE,2071,,137504,,106899
Azerbaijan,AZE,2072,,138278,,106506
Azerbaijan,AZE,2073,,138825,,106064
Azerbaijan,AZE,2074,,139065,,105492
Azerbaijan,AZE,2075,,139075,,104697
Azerbaijan,AZE,2076,,139027,,103963
Azerbaijan,AZE,2077,,138736,,102996
Azerbaijan,AZE,2078,,138370,,102102
Azerbaijan,AZE,2079,,137817,,101346
Azerbaijan,AZE,2080,,137131,,100453
Azerbaijan,AZE,2081,,136235,,99644
Azerbaijan,AZE,2082,,135357,,98766
Azerbaijan,AZE,2083,,134341,,97912
Azerbaijan,AZE,2084,,133238,,97228
Azerbaijan,AZE,2085,,132155,,96459
Azerbaijan,AZE,2086,,131270,,95799
Azerbaijan,AZE,2087,,130258,,95140
Azerbaijan,AZE,2088,,129355,,94554
Azerbaijan,AZE,2089,,128756,,93939
Azerbaijan,AZE,2090,,128235,,93508
Azerbaijan,AZE,2091,,127833,,93139
Azerbaijan,AZE,2092,,127678,,92836
Azerbaijan,AZE,2093,,127700,,92541
Azerbaijan,AZE,2094,,127876,,92262
Azerbaijan,AZE,2095,,128072,,92131
Azerbaijan,AZE,2096,,128296,,91992
Azerbaijan,AZE,2097,,128691,,91793
Azerbaijan,AZE,2098,,128953,,91737
Azerbaijan,AZE,2099,,129122,,91437
Azerbaijan,AZE,2100,,129322,,91257
Bahamas,BHS,1950,972,,3068,
Bahamas,BHS,1951,950,,3090,
Bahamas,BHS,1952,945,,3166,
Bahamas,BHS,1953,943,,3261,
Bahamas,BHS,1954,939,,3370,
Bahamas,BHS,1955,946,,3495,
Bahamas,BHS,1956,954,,3629,
Bahamas,BHS,1957,963,,3777,
Bahamas,BHS,1958,973,,3935,
Bahamas,BHS,1959,993,,4144,
Bahamas,BHS,1960,1012,,4362,
Bahamas,BHS,1961,1035,,4610,
Bahamas,BHS,1962,1052,,4802,
Bahamas,BHS,1963,1074,,4977,
Bahamas,BHS,1964,1092,,5134,
Bahamas,BHS,1965,1114,,5307,
Bahamas,BHS,1966,1137,,5478,
Bahamas,BHS,1967,1156,,5657,
Bahamas,BHS,1968,1181,,5800,
Bahamas,BHS,1969,1201,,5886,
Bahamas,BHS,1970,1214,,5940,
Bahamas,BHS,1971,1227,,5915,
Bahamas,BHS,1972,1233,,5821,
Bahamas,BHS,1973,1240,,5709,
Bahamas,BHS,1974,1239,,5591,
Bahamas,BHS,1975,1228,,5478,
Bahamas,BHS,1976,1235,,5401,
Bahamas,BHS,1977,1255,,5324,
Bahamas,BHS,1978,1283,,5272,
Bahamas,BHS,1979,1318,,5219,
Bahamas,BHS,1980,1352,,5196,
Bahamas,BHS,1981,1376,,5223,
Bahamas,BHS,1982,1389,,5254,
Bahamas,BHS,1983,1411,,5297,
Bahamas,BHS,1984,1443,,5334,
Bahamas,BHS,1985,1479,,5401,
Bahamas,BHS,1986,1533,,5534,
Bahamas,BHS,1987,1587,,5674,
Bahamas,BHS,1988,1627,,5827,
Bahamas,BHS,1989,1659,,5987,
Bahamas,BHS,1990,1701,,6128,
Bahamas,BHS,1991,1729,,6225,
Bahamas,BHS,1992,1782,,6845,
Bahamas,BHS,1993,1822,,6703,
Bahamas,BHS,1994,1876,,6438,
Bahamas,BHS,1995,1939,,6375,
Bahamas,BHS,1996,1992,,6260,
Bahamas,BHS,1997,2036,,6146,
Bahamas,BHS,1998,2068,,6016,
Bahamas,BHS,1999,2089,,5772,
Bahamas,BHS,2000,2100,,5587,
Bahamas,BHS,2001,2125,,5503,
Bahamas,BHS,2002,2153,,5405,
Bahamas,BHS,2003,2196,,5378,
Bahamas,BHS,2004,2259,,5425,
Bahamas,BHS,2005,2312,,5532,
Bahamas,BHS,2006,2378,,5584,
Bahamas,BHS,2007,2449,,5698,
Bahamas,BHS,2008,2537,,5670,
Bahamas,BHS,2009,2610,,5775,
Bahamas,BHS,2010,2697,,5352,
Bahamas,BHS,2011,2742,,5306,
Bahamas,BHS,2012,2799,,5285,
Bahamas,BHS,2013,2835,,5268,
Bahamas,BHS,2014,2907,,5162,
Bahamas,BHS,2015,3021,,4858,
Bahamas,BHS,2016,3079,,4650,
Bahamas,BHS,2017,3170,,4460,
Bahamas,BHS,2018,3249,,4423,
Bahamas,BHS,2019,3676,,4418,
Bahamas,BHS,2020,3777,,4400,
Bahamas,BHS,2021,4467,,4369,
Bahamas,BHS,2022,3400,,4350,
Bahamas,BHS,2023,3484,,4335,
Bahamas,BHS,2024,,3521,,4341
Bahamas,BHS,2025,,3580,,4300
Bahamas,BHS,2026,,3642,,4268
Bahamas,BHS,2027,,3696,,4248
Bahamas,BHS,2028,,3757,,4225
Bahamas,BHS,2029,,3811,,4207
Bahamas,BHS,2030,,3867,,4197
Bahamas,BHS,2031,,3928,,4180
Bahamas,BHS,2032,,3984,,4164
Bahamas,BHS,2033,,4034,,4150
Bahamas,BHS,2034,,4091,,4134
Bahamas,BHS,2035,,4145,,4115
Bahamas,BHS,2036,,4199,,4097
Bahamas,BHS,2037,,4254,,4080
Bahamas,BHS,2038,,4309,,4059
Bahamas,BHS,2039,,4368,,4039
Bahamas,BHS,2040,,4413,,4016
Bahamas,BHS,2041,,4470,,3998
Bahamas,BHS,2042,,4520,,3969
Bahamas,BHS,2043,,4571,,3947
Bahamas,BHS,2044,,4634,,3924
Bahamas,BHS,2045,,4691,,3898
Bahamas,BHS,2046,,4737,,3880
Bahamas,BHS,2047,,4795,,3854
Bahamas,BHS,2048,,4844,,3827
Bahamas,BHS,2049,,4894,,3798
Bahamas,BHS,2050,,4942,,3771
Bahamas,BHS,2051,,4988,,3748
Bahamas,BHS,2052,,5039,,3728
Bahamas,BHS,2053,,5084,,3714
Bahamas,BHS,2054,,5125,,3701
Bahamas,BHS,2055,,5168,,3682
Bahamas,BHS,2056,,5194,,3674
Bahamas,BHS,2057,,5225,,3671
Bahamas,BHS,2058,,5253,,3669
Bahamas,BHS,2059,,5281,,3665
Bahamas,BHS,2060,,5305,,3657
Bahamas,BHS,2061,,5323,,3653
Bahamas,BHS,2062,,5343,,3649
Bahamas,BHS,2063,,5356,,3649
Bahamas,BHS,2064,,5365,,3646
Bahamas,BHS,2065,,5371,,3640
Bahamas,BHS,2066,,5375,,3635
Bahamas,BHS,2067,,5385,,3627
Bahamas,BHS,2068,,5387,,3617
Bahamas,BHS,2069,,5393,,3609
Bahamas,BHS,2070,,5400,,3601
Bahamas,BHS,2071,,5405,,3590
Bahamas,BHS,2072,,5411,,3581
Bahamas,BHS,2073,,5422,,3577
Bahamas,BHS,2074,,5430,,3565
Bahamas,BHS,2075,,5440,,3557
Bahamas,BHS,2076,,5443,,3546
Bahamas,BHS,2077,,5456,,3536
Bahamas,BHS,2078,,5455,,3520
Bahamas,BHS,2079,,5461,,3511
Bahamas,BHS,2080,,5463,,3498
Bahamas,BHS,2081,,5464,,3488
Bahamas,BHS,2082,,5460,,3479
Bahamas,BHS,2083,,5453,,3471
Bahamas,BHS,2084,,5452,,3466
Bahamas,BHS,2085,,5441,,3452
Bahamas,BHS,2086,,5427,,3441
Bahamas,BHS,2087,,5420,,3436
Bahamas,BHS,2088,,5396,,3429
Bahamas,BHS,2089,,5383,,3420
Bahamas,BHS,2090,,5363,,3410
Bahamas,BHS,2091,,5344,,3403
Bahamas,BHS,2092,,5319,,3397
Bahamas,BHS,2093,,5294,,3394
Bahamas,BHS,2094,,5268,,3391
Bahamas,BHS,2095,,5250,,3386
Bahamas,BHS,2096,,5222,,3386
Bahamas,BHS,2097,,5199,,3380
Bahamas,BHS,2098,,5169,,3375
Bahamas,BHS,2099,,5148,,3373
Bahamas,BHS,2100,,5121,,3363
Bahrain,BHR,1950,2988,,5766,
Bahrain,BHR,1951,3009,,5955,
Bahrain,BHR,1952,3040,,6160,
Bahrain,BHR,1953,3051,,6367,
Bahrain,BHR,1954,3055,,6581,
Bahrain,BHR,1955,3039,,6805,
Bahrain,BHR,1956,2988,,7047,
Bahrain,BHR,1957,2931,,7308,
Bahrain,BHR,1958,2860,,7625,
Bahrain,BHR,1959,2784,,7918,
Bahrain,BHR,1960,2689,,8208,
Bahrain,BHR,1961,2602,,8488,
Bahrain,BHR,1962,2509,,8742,
Bahrain,BHR,1963,2408,,8966,
Bahrain,BHR,1964,2310,,9183,
Bahrain,BHR,1965,2207,,9357,
Bahrain,BHR,1966,2101,,9444,
Bahrain,BHR,1967,1997,,9488,
Bahrain,BHR,1968,1895,,9479,
Bahrain,BHR,1969,1768,,9044,
Bahrain,BHR,1970,1651,,8622,
Bahrain,BHR,1971,1550,,8201,
Bahrain,BHR,1972,1500,,8267,
Bahrain,BHR,1973,1466,,8478,
Bahrain,BHR,1974,1438,,8706,
Bahrain,BHR,1975,1420,,8957,
Bahrain,BHR,1976,1410,,9226,
Bahrain,BHR,1977,1400,,9491,
Bahrain,BHR,1978,1399,,9752,
Bahrain,BHR,1979,1392,,9975,
Bahrain,BHR,1980,1388,,10190,
Bahrain,BHR,1981,1392,,10410,
Bahrain,BHR,1982,1400,,10796,
Bahrain,BHR,1983,1415,,11236,
Bahrain,BHR,1984,1439,,11705,
Bahrain,BHR,1985,1471,,12391,
Bahrain,BHR,1986,1493,,12954,
Bahrain,BHR,1987,1535,,13241,
Bahrain,BHR,1988,1564,,13564,
Bahrain,BHR,1989,1605,,13898,
Bahrain,BHR,1990,1631,,13972,
Bahrain,BHR,1991,1650,,13803,
Bahrain,BHR,1992,1667,,13949,
Bahrain,BHR,1993,1701,,13925,
Bahrain,BHR,1994,1715,,13531,
Bahrain,BHR,1995,1724,,13211,
Bahrain,BHR,1996,1739,,12983,
Bahrain,BHR,1997,1751,,13120,
Bahrain,BHR,1998,1753,,13353,
Bahrain,BHR,1999,1771,,13782,
Bahrain,BHR,2000,1766,,13680,
Bahrain,BHR,2001,1770,,13356,
Bahrain,BHR,2002,1829,,14402,
Bahrain,BHR,2003,1923,,15976,
Bahrain,BHR,2004,2018,,17307,
Bahrain,BHR,2005,2109,,18050,
Bahrain,BHR,2006,2197,,17981,
Bahrain,BHR,2007,2276,,17936,
Bahrain,BHR,2008,2357,,18140,
Bahrain,BHR,2009,2432,,18301,
Bahrain,BHR,2010,2516,,18788,
Bahrain,BHR,2011,2487,,18633,
Bahrain,BHR,2012,2460,,18778,
Bahrain,BHR,2013,2491,,19594,
Bahrain,BHR,2014,2714,,20513,
Bahrain,BHR,2015,2851,,21038,
Bahrain,BHR,2016,2838,,20905,
Bahrain,BHR,2017,2943,,20853,
Bahrain,BHR,2018,3045,,20429,
Bahrain,BHR,2019,3124,,19786,
Bahrain,BHR,2020,3830,,19002,
Bahrain,BHR,2021,4212,,19586,
Bahrain,BHR,2022,3209,,20367,
Bahrain,BHR,2023,3281,,19558,
Bahrain,BHR,2024,,3555,,19338
Bahrain,BHR,2025,,3646,,19599
Bahrain,BHR,2026,,3741,,19865
Bahrain,BHR,2027,,3829,,20133
Bahrain,BHR,2028,,3924,,20382
Bahrain,BHR,2029,,4016,,20649
Bahrain,BHR,2030,,4095,,20868
Bahrain,BHR,2031,,4185,,21081
Bahrain,BHR,2032,,4286,,21334
Bahrain,BHR,2033,,4390,,21577
Bahrain,BHR,2034,,4487,,21843
Bahrain,BHR,2035,,4608,,22093
Bahrain,BHR,2036,,4725,,22356
Bahrain,BHR,2037,,4859,,22579
Bahrain,BHR,2038,,4988,,22786
Bahrain,BHR,2039,,5120,,22976
Bahrain,BHR,2040,,5267,,23162
Bahrain,BHR,2041,,5420,,23326
Bahrain,BHR,2042,,5579,,23424
Bahrain,BHR,2043,,5742,,23520
Bahrain,BHR,2044,,5920,,23590
Bahrain,BHR,2045,,6092,,23638
Bahrain,BHR,2046,,6262,,23688
Bahrain,BHR,2047,,6438,,23752
Bahrain,BHR,2048,,6625,,23834
Bahrain,BHR,2049,,6805,,23941
Bahrain,BHR,2050,,6977,,24071
Bahrain,BHR,2051,,7157,,24211
Bahrain,BHR,2052,,7336,,24360
Bahrain,BHR,2053,,7499,,24505
Bahrain,BHR,2054,,7664,,24657
Bahrain,BHR,2055,,7831,,24823
Bahrain,BHR,2056,,7994,,24973
Bahrain,BHR,2057,,8151,,25165
Bahrain,BHR,2058,,8313,,25403
Bahrain,BHR,2059,,8460,,25629
Bahrain,BHR,2060,,8623,,25858
Bahrain,BHR,2061,,8778,,26096
Bahrain,BHR,2062,,8938,,26377
Bahrain,BHR,2063,,9100,,26620
Bahrain,BHR,2064,,9259,,26882
Bahrain,BHR,2065,,9434,,27104
Bahrain,BHR,2066,,9619,,27336
Bahrain,BHR,2067,,9797,,27598
Bahrain,BHR,2068,,9977,,27792
Bahrain,BHR,2069,,10163,,27996
Bahrain,BHR,2070,,10359,,28180
Bahrain,BHR,2071,,10558,,28405
Bahrain,BHR,2072,,10754,,28562
Bahrain,BHR,2073,,10952,,28774
Bahrain,BHR,2074,,11143,,28969
Bahrain,BHR,2075,,11342,,29111
Bahrain,BHR,2076,,11536,,29256
Bahrain,BHR,2077,,11717,,29450
Bahrain,BHR,2078,,11903,,29655
Bahrain,BHR,2079,,12081,,29833
Bahrain,BHR,2080,,12245,,30042
Bahrain,BHR,2081,,12407,,30248
Bahrain,BHR,2082,,12567,,30469
Bahrain,BHR,2083,,12731,,30649
Bahrain,BHR,2084,,12886,,30834
Bahrain,BHR,2085,,13033,,31053
Bahrain,BHR,2086,,13177,,31190
Bahrain,BHR,2087,,13326,,31414
Bahrain,BHR,2088,,13482,,31654
Bahrain,BHR,2089,,13648,,31864
Bahrain,BHR,2090,,13807,,32140
Bahrain,BHR,2091,,13979,,32393
Bahrain,BHR,2092,,14160,,32621
Bahrain,BHR,2093,,14350,,32856
Bahrain,BHR,2094,,14540,,33129
Bahrain,BHR,2095,,14744,,33355
Bahrain,BHR,2096,,14959,,33622
Bahrain,BHR,2097,,15169,,33911
Bahrain,BHR,2098,,15366,,34157
Bahrain,BHR,2099,,15587,,34374
Bahrain,BHR,2100,,15792,,34614
Bangladesh,BGD,1950,1137412,,1910563,
Bangladesh,BGD,1951,1127453,,1963247,
Bangladesh,BGD,1952,1120001,,2014888,
Bangladesh,BGD,1953,1117133,,2067396,
Bangladesh,BGD,1954,1104045,,2129606,
Bangladesh,BGD,1955,1101025,,2189408,
Bangladesh,BGD,1956,1104398,,2250651,
Bangladesh,BGD,1957,1092924,,2316244,
Bangladesh,BGD,1958,1098856,,2381133,
Bangladesh,BGD,1959,1100553,,2455238,
Bangladesh,BGD,1960,1120765,,2539537,
Bangladesh,BGD,1961,1114676,,2619175,
Bangladesh,BGD,1962,1110731,,2694801,
Bangladesh,BGD,1963,1141300,,2754010,
Bangladesh,BGD,1964,1127109,,2813709,
Bangladesh,BGD,1965,1185052,,2873709,
Bangladesh,BGD,1966,1146444,,2940984,
Bangladesh,BGD,1967,1159761,,3020540,
Bangladesh,BGD,1968,1177530,,3096247,
Bangladesh,BGD,1969,1198535,,3184509,
Bangladesh,BGD,1970,1529637,,3271921,
Bangladesh,BGD,1971,2802344,,3345133,
Bangladesh,BGD,1972,1223163,,3454350,
Bangladesh,BGD,1973,1252305,,3528818,
Bangladesh,BGD,1974,1310633,,3623086,
Bangladesh,BGD,1975,1290675,,3675988,
Bangladesh,BGD,1976,1307924,,3739734,
Bangladesh,BGD,1977,1323850,,3799386,
Bangladesh,BGD,1978,1336825,,3851271,
Bangladesh,BGD,1979,1347955,,3918405,
Bangladesh,BGD,1980,1359753,,3975289,
Bangladesh,BGD,1981,1367182,,4025799,
Bangladesh,BGD,1982,1374096,,4079896,
Bangladesh,BGD,1983,1371317,,4065452,
Bangladesh,BGD,1984,1369198,,4082289,
Bangladesh,BGD,1985,1380637,,4078821,
Bangladesh,BGD,1986,1356615,,4041796,
Bangladesh,BGD,1987,1351690,,4013410,
Bangladesh,BGD,1988,1346386,,3960972,
Bangladesh,BGD,1989,1340471,,3963797,
Bangladesh,BGD,1990,1335334,,3922874,
Bangladesh,BGD,1991,1472973,,3827174,
Bangladesh,BGD,1992,1303634,,3757349,
Bangladesh,BGD,1993,1284785,,3709996,
Bangladesh,BGD,1994,1265709,,3740761,
Bangladesh,BGD,1995,1243996,,3721582,
Bangladesh,BGD,1996,1218169,,3749747,
Bangladesh,BGD,1997,1195975,,3863856,
Bangladesh,BGD,1998,1171394,,3912452,
Bangladesh,BGD,1999,1141784,,3945412,
Bangladesh,BGD,2000,1113445,,3980972,
Bangladesh,BGD,2001,1085482,,3991130,
Bangladesh,BGD,2002,1055570,,3963262,
Bangladesh,BGD,2003,1029294,,3911233,
Bangladesh,BGD,2004,1007927,,3857568,
Bangladesh,BGD,2005,987574,,3770632,
Bangladesh,BGD,2006,971276,,3697001,
Bangladesh,BGD,2007,963370,,3629568,
Bangladesh,BGD,2008,944575,,3540223,
Bangladesh,BGD,2009,932491,,3444271,
Bangladesh,BGD,2010,920705,,3329284,
Bangladesh,BGD,2011,910734,,3242917,
Bangladesh,BGD,2012,906650,,3211309,
Bangladesh,BGD,2013,904443,,3216675,
Bangladesh,BGD,2014,900891,,3206405,
Bangladesh,BGD,2015,898665,,3228108,
Bangladesh,BGD,2016,896598,,3252648,
Bangladesh,BGD,2017,893985,,3242306,
Bangladesh,BGD,2018,889861,,3281709,
Bangladesh,BGD,2019,885868,,3319802,
Bangladesh,BGD,2020,1018772,,3374090,
Bangladesh,BGD,2021,1059068,,3422642,
Bangladesh,BGD,2022,853187,,3486416,
Bangladesh,BGD,2023,859073,,3489953,
Bangladesh,BGD,2024,,885976,,3469124
Bangladesh,BGD,2025,,899878,,3441259
Bangladesh,BGD,2026,,913455,,3407860
Bangladesh,BGD,2027,,927407,,3372729
Bangladesh,BGD,2028,,942421,,3334941
Bangladesh,BGD,2029,,957738,,3295324
Bangladesh,BGD,2030,,973590,,3252257
Bangladesh,BGD,2031,,990068,,3206837
Bangladesh,BGD,2032,,1006581,,3162889
Bangladesh,BGD,2033,,1023059,,3113924
Bangladesh,BGD,2034,,1040669,,3066967
Bangladesh,BGD,2035,,1057703,,3020759
Bangladesh,BGD,2036,,1076509,,2975682
Bangladesh,BGD,2037,,1094539,,2934553
Bangladesh,BGD,2038,,1112862,,2901244
Bangladesh,BGD,2039,,1131094,,2868331
Bangladesh,BGD,2040,,1150318,,2843782
Bangladesh,BGD,2041,,1169966,,2821838
Bangladesh,BGD,2042,,1189683,,2804443
Bangladesh,BGD,2043,,1209821,,2791291
Bangladesh,BGD,2044,,1229882,,2777964
Bangladesh,BGD,2045,,1250259,,2770802
Bangladesh,BGD,2046,,1271349,,2765063
Bangladesh,BGD,2047,,1292854,,2756730
Bangladesh,BGD,2048,,1315697,,2749443
Bangladesh,BGD,2049,,1340080,,2740157
Bangladesh,BGD,2050,,1364399,,2730317
Bangladesh,BGD,2051,,1389249,,2721488
Bangladesh,BGD,2052,,1414545,,2707044
Bangladesh,BGD,2053,,1439724,,2697197
Bangladesh,BGD,2054,,1467042,,2683088
Bangladesh,BGD,2055,,1492315,,2663269
Bangladesh,BGD,2056,,1520249,,2644566
Bangladesh,BGD,2057,,1548964,,2619699
Bangladesh,BGD,2058,,1577542,,2593033
Bangladesh,BGD,2059,,1606624,,2567508
Bangladesh,BGD,2060,,1637572,,2536641
Bangladesh,BGD,2061,,1669998,,2504861
Bangladesh,BGD,2062,,1702330,,2477799
Bangladesh,BGD,2063,,1734666,,2449353
Bangladesh,BGD,2064,,1767014,,2421579
Bangladesh,BGD,2065,,1799710,,2394874
Bangladesh,BGD,2066,,1834807,,2370149
Bangladesh,BGD,2067,,1870443,,2345469
Bangladesh,BGD,2068,,1903383,,2323138
Bangladesh,BGD,2069,,1937059,,2301930
Bangladesh,BGD,2070,,1970538,,2283892
Bangladesh,BGD,2071,,2003493,,2265920
Bangladesh,BGD,2072,,2040256,,2249652
Bangladesh,BGD,2073,,2074515,,2235610
Bangladesh,BGD,2074,,2107013,,2221684
Bangladesh,BGD,2075,,2140428,,2207903
Bangladesh,BGD,2076,,2170123,,2194009
Bangladesh,BGD,2077,,2201267,,2178781
Bangladesh,BGD,2078,,2231105,,2166523
Bangladesh,BGD,2079,,2259402,,2151599
Bangladesh,BGD,2080,,2287104,,2138270
Bangladesh,BGD,2081,,2313511,,2124168
Bangladesh,BGD,2082,,2337928,,2110756
Bangladesh,BGD,2083,,2362818,,2099957
Bangladesh,BGD,2084,,2386485,,2087095
Bangladesh,BGD,2085,,2407377,,2071095
Bangladesh,BGD,2086,,2430273,,2054013
Bangladesh,BGD,2087,,2451182,,2038860
Bangladesh,BGD,2088,,2472636,,2020626
Bangladesh,BGD,2089,,2494547,,1999209
Bangladesh,BGD,2090,,2514361,,1981157
Bangladesh,BGD,2091,,2532497,,1963145
Bangladesh,BGD,2092,,2549367,,1942644
Bangladesh,BGD,2093,,2562515,,1924281
Bangladesh,BGD,2094,,2573204,,1903842
Bangladesh,BGD,2095,,2581915,,1886207
Bangladesh,BGD,2096,,2592779,,1865383
Bangladesh,BGD,2097,,2598108,,1848229
Bangladesh,BGD,2098,,2603528,,1833626
Bangladesh,BGD,2099,,2608053,,1815056
Bangladesh,BGD,2100,,2609198,,1798648
Barbados,BRB,1950,3261,,7272,
Barbados,BRB,1951,3144,,7425,
Barbados,BRB,1952,3019,,7528,
Barbados,BRB,1953,2905,,7554,
Barbados,BRB,1954,2741,,7477,
Barbados,BRB,1955,2665,,7488,
Barbados,BRB,1956,2455,,7072,
Barbados,BRB,1957,2334,,7334,
Barbados,BRB,1958,2261,,7225,
Barbados,BRB,1959,2174,,7318,
Barbados,BRB,1960,2129,,8078,
Barbados,BRB,1961,2020,,7223,
Barbados,BRB,1962,1958,,7545,
Barbados,BRB,1963,1931,,7636,
Barbados,BRB,1964,1892,,7580,
Barbados,BRB,1965,1843,,7606,
Barbados,BRB,1966,1813,,7656,
Barbados,BRB,1967,1781,,6765,
Barbados,BRB,1968,1760,,6798,
Barbados,BRB,1969,1739,,6449,
Barbados,BRB,1970,1735,,6009,
Barbados,BRB,1971,1728,,6260,
Barbados,BRB,1972,1722,,6220,
Barbados,BRB,1973,1732,,5726,
Barbados,BRB,1974,1717,,5361,
Barbados,BRB,1975,1689,,5012,
Barbados,BRB,1976,1671,,4663,
Barbados,BRB,1977,1652,,4637,
Barbados,BRB,1978,1602,,3973,
Barbados,BRB,1979,1592,,4078,
Barbados,BRB,1980,1557,,3950,
Barbados,BRB,1981,1578,,4181,
Barbados,BRB,1982,1624,,4281,
Barbados,BRB,1983,1670,,4322,
Barbados,BRB,1984,1721,,4109,
Barbados,BRB,1985,1807,,4161,
Barbados,BRB,1986,1877,,3983,
Barbados,BRB,1987,1948,,3789,
Barbados,BRB,1988,2027,,3711,
Barbados,BRB,1989,2114,,3833,
Barbados,BRB,1990,2184,,4286,
Barbados,BRB,1991,2199,,4260,
Barbados,BRB,1992,2243,,4154,
Barbados,BRB,1993,2274,,4038,
Barbados,BRB,1994,2309,,3913,
Barbados,BRB,1995,2333,,3796,
Barbados,BRB,1996,2344,,3670,
Barbados,BRB,1997,2378,,3549,
Barbados,BRB,1998,2349,,3437,
Barbados,BRB,1999,2362,,3712,
Barbados,BRB,2000,2393,,3969,
Barbados,BRB,2001,2371,,3950,
Barbados,BRB,2002,2386,,3756,
Barbados,BRB,2003,2413,,3733,
Barbados,BRB,2004,2400,,3601,
Barbados,BRB,2005,2451,,3470,
Barbados,BRB,2006,2463,,3389,
Barbados,BRB,2007,2457,,3486,
Barbados,BRB,2008,2496,,3479,
Barbados,BRB,2009,2500,,3497,
Barbados,BRB,2010,2533,,3514,
Barbados,BRB,2011,2546,,3441,
Barbados,BRB,2012,2557,,3366,
Barbados,BRB,2013,2567,,3340,
Barbados,BRB,2014,2583,,3314,
Barbados,BRB,2015,2598,,3292,
Barbados,BRB,2016,2615,,3273,
Barbados,BRB,2017,2641,,3258,
Barbados,BRB,2018,2655,,3239,
Barbados,BRB,2019,2677,,3219,
Barbados,BRB,2020,2696,,3193,
Barbados,BRB,2021,2776,,3184,
Barbados,BRB,2022,3137,,3176,
Barbados,BRB,2023,2999,,3155,
Barbados,BRB,2024,,2889,,3140
Barbados,BRB,2025,,2908,,3121
Barbados,BRB,2026,,2936,,3107
Barbados,BRB,2027,,2970,,3084
Barbados,BRB,2028,,3009,,3060
Barbados,BRB,2029,,3047,,3038
Barbados,BRB,2030,,3091,,3014
Barbados,BRB,2031,,3128,,2987
Barbados,BRB,2032,,3176,,2957
Barbados,BRB,2033,,3218,,2929
Barbados,BRB,2034,,3262,,2905
Barbados,BRB,2035,,3306,,2875
Barbados,BRB,2036,,3344,,2844
Barbados,BRB,2037,,3382,,2818
Barbados,BRB,2038,,3427,,2788
Barbados,BRB,2039,,3465,,2760
Barbados,BRB,2040,,3497,,2731
Barbados,BRB,2041,,3532,,2703
Barbados,BRB,2042,,3557,,2676
Barbados,BRB,2043,,3582,,2648
Barbados,BRB,2044,,3594,,2622
Barbados,BRB,2045,,3612,,2598
Barbados,BRB,2046,,3623,,2573
Barbados,BRB,2047,,3629,,2550
Barbados,BRB,2048,,3630,,2526
Barbados,BRB,2049,,3624,,2503
Barbados,BRB,2050,,3623,,2479
Barbados,BRB,2051,,3609,,2456
Barbados,BRB,2052,,3594,,2437
Barbados,BRB,2053,,3582,,2418
Barbados,BRB,2054,,3565,,2400
Barbados,BRB,2055,,3548,,2378
Barbados,BRB,2056,,3523,,2360
Barbados,BRB,2057,,3508,,2339
Barbados,BRB,2058,,3481,,2320
Barbados,BRB,2059,,3458,,2303
Barbados,BRB,2060,,3442,,2279
Barbados,BRB,2061,,3417,,2260
Barbados,BRB,2062,,3402,,2238
Barbados,BRB,2063,,3380,,2218
Barbados,BRB,2064,,3355,,2197
Barbados,BRB,2065,,3341,,2177
Barbados,BRB,2066,,3326,,2158
Barbados,BRB,2067,,3310,,2137
Barbados,BRB,2068,,3290,,2116
Barbados,BRB,2069,,3279,,2094
Barbados,BRB,2070,,3264,,2075
Barbados,BRB,2071,,3252,,2054
Barbados,BRB,2072,,3238,,2035
Barbados,BRB,2073,,3229,,2017
Barbados,BRB,2074,,3220,,2000
Barbados,BRB,2075,,3208,,1980
Barbados,BRB,2076,,3192,,1963
Barbados,BRB,2077,,3181,,1944
Barbados,BRB,2078,,3175,,1925
Barbados,BRB,2079,,3163,,1907
Barbados,BRB,2080,,3154,,1892
Barbados,BRB,2081,,3144,,1874
Barbados,BRB,2082,,3131,,1859
Barbados,BRB,2083,,3116,,1842
Barbados,BRB,2084,,3098,,1828
Barbados,BRB,2085,,3095,,1813
Barbados,BRB,2086,,3080,,1797
Barbados,BRB,2087,,3070,,1781
Barbados,BRB,2088,,3060,,1764
